doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi
10.6084/m9.figshare.28750844,figshare.ars,2025,article-journal,Additional file 6 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28750844.v1,figshare.ars,2025,article-journal,Additional file 6 of Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7759421,figshare.ars,2025,article,Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7759421.v1,figshare.ars,2025,article,Achieving health-promotion practice in primary care using a multifaceted implementation strategy: a non-randomized parallel group study,figshare,0,1,0,1,0
10.6084/m9.figshare.28876676,figshare.ars,2025,article-journal,Additional file 1 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876676.v1,figshare.ars,2025,article-journal,Additional file 1 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876679,figshare.ars,2025,article-journal,Additional file 2 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876679.v1,figshare.ars,2025,article-journal,Additional file 2 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876682,figshare.ars,2025,article-journal,Additional file 3 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876682.v1,figshare.ars,2025,article-journal,Additional file 3 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876685,figshare.ars,2025,graphic,Additional file 4 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876685.v1,figshare.ars,2025,graphic,Additional file 4 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876688,figshare.ars,2025,graphic,Additional file 5 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876688.v1,figshare.ars,2025,graphic,Additional file 5 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876691,figshare.ars,2025,article-journal,Additional file 6 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876691.v1,figshare.ars,2025,article-journal,Additional file 6 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876694,figshare.ars,2025,article-journal,Additional file 7 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28876694.v1,figshare.ars,2025,article-journal,Additional file 7 of Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7788932,figshare.ars,2025,article,Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7788932.v1,figshare.ars,2025,article,Pharmacological pain relief and women´s birth experience: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.28942781,figshare.ars,2025,article-journal,Additional file 1 of Managers’ perceptions of organizational readiness for change within disability healthcare: a Swedish national study with an embedded mixed-methods approach,figshare,0,1,0,1,0
10.6084/m9.figshare.28942781.v1,figshare.ars,2025,article-journal,Additional file 1 of Managers’ perceptions of organizational readiness for change within disability healthcare: a Swedish national study with an embedded mixed-methods approach,figshare,0,1,0,1,0
10.6084/m9.figshare.28942784,figshare.ars,2025,article-journal,Additional file 2 of Managers’ perceptions of organizational readiness for change within disability healthcare: a Swedish national study with an embedded mixed-methods approach,figshare,0,1,0,1,0
10.6084/m9.figshare.28942784.v1,figshare.ars,2025,article-journal,Additional file 2 of Managers’ perceptions of organizational readiness for change within disability healthcare: a Swedish national study with an embedded mixed-methods approach,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7804784,figshare.ars,2025,article,Managers’ perceptions of organizational readiness for change within disability healthcare: a Swedish national study with an embedded mixed-methods approach,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7804784.v1,figshare.ars,2025,article,Managers’ perceptions of organizational readiness for change within disability healthcare: a Swedish national study with an embedded mixed-methods approach,figshare,0,1,0,1,0
10.6084/m9.figshare.29115516,figshare.ars,2025,article-journal,Additional file 1 of Disaster medicine in Swedish undergraduate medical education: analysing current programs and future integration in the six-year curriculum,figshare,0,1,0,1,0
10.6084/m9.figshare.29115516.v1,figshare.ars,2025,article-journal,Additional file 1 of Disaster medicine in Swedish undergraduate medical education: analysing current programs and future integration in the six-year curriculum,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7830795,figshare.ars,2025,article,Disaster medicine in Swedish undergraduate medical education: analysing current programs and future integration in the six-year curriculum,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7830795.v1,figshare.ars,2025,article,Disaster medicine in Swedish undergraduate medical education: analysing current programs and future integration in the six-year curriculum,figshare,0,1,0,1,0
10.6084/m9.figshare.29151535,figshare.ars,2025,article-journal,Additional file 1 of A way of relating to life; myself and others - a thematic analysis of patients’ experience of having an eating disorder,figshare,0,1,0,1,0
10.6084/m9.figshare.29151535.v1,figshare.ars,2025,article-journal,Additional file 1 of A way of relating to life; myself and others - a thematic analysis of patients’ experience of having an eating disorder,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7840798,figshare.ars,2025,article,A way of relating to life; myself and others - a thematic analysis of patients’ experience of having an eating disorder,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7840798.v1,figshare.ars,2025,article,A way of relating to life; myself and others - a thematic analysis of patients’ experience of having an eating disorder,figshare,0,1,0,1,0
10.5281/zenodo.15525937,cern.zenodo,2025,report,ACCTING Report on Research Line 1: Valorising local knowledge on natural hazards,Zenodo,0,0,1,0,1
10.5281/zenodo.15525938,cern.zenodo,2025,report,ACCTING Report on Research Line 1: Valorising local knowledge on natural hazards,Zenodo,0,0,1,1,0
10.5281/zenodo.15525800,cern.zenodo,2025,report,ACCTING Report on Research Line 5: Inclusive Food Security and Sustainable Healthy Eating,Zenodo,0,1,0,0,1
10.5281/zenodo.15525801,cern.zenodo,2025,report,ACCTING Report on Research Line 5: Inclusive Food Security and Sustainable Healthy Eating,Zenodo,0,1,0,1,0
10.5281/zenodo.15525596,cern.zenodo,2025,report,ACCTING Report on Research Line 7: Cycling Initiatives for an Inclusive Mobility,Zenodo,0,1,0,0,1
10.5281/zenodo.15525597,cern.zenodo,2025,report,ACCTING Report on Research Line 7: Cycling Initiatives for an Inclusive Mobility,Zenodo,0,1,0,1,0
10.5281/zenodo.15520003,cern.zenodo,2025,report,ACCTING Report on Research Line 8: Toward a Just Mobility Transition,Zenodo,0,0,1,0,1
10.5281/zenodo.15520004,cern.zenodo,2025,report,ACCTING Report on Research Line 8: Toward a Just Mobility Transition,Zenodo,0,0,1,1,0
10.5281/zenodo.15532835,cern.zenodo,2025,article-journal,Overall report on results of the eight thematic research lines: Intersectional and qualitative comparative analyses,Zenodo,0,1,0,0,1
10.5281/zenodo.15532836,cern.zenodo,2025,article-journal,Overall report on results of the eight thematic research lines: Intersectional and qualitative comparative analyses,Zenodo,0,1,0,1,0
10.5281/zenodo.15528336,cern.zenodo,2025,article-journal,Aligning grassroots initiatives and institutional support for a just and inclusive Green Deal: ACCTING Policy Brief #3,Zenodo,0,1,0,0,1
10.5281/zenodo.15528337,cern.zenodo,2025,article-journal,Aligning grassroots initiatives and institutional support for a just and inclusive Green Deal: ACCTING Policy Brief #3,Zenodo,0,1,0,1,0
10.6084/m9.figshare.29204136,figshare.ars,2025,article-journal,Additional file 1 of Inflammatory response after stroke—A clinical observation study,figshare,0,1,0,1,0
10.6084/m9.figshare.29204136.v1,figshare.ars,2025,article-journal,Additional file 1 of Inflammatory response after stroke—A clinical observation study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7849905,figshare.ars,2025,article,Inflammatory response after stroke—A clinical observation study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7849905.v1,figshare.ars,2025,article,Inflammatory response after stroke—A clinical observation study,figshare,0,1,0,1,0
10.5281/zenodo.15598402,cern.zenodo,2025,article,TRIQS/ctint: Version 3.3.0-RC1,Zenodo,0,1,0,0,1
10.5281/zenodo.15598403,cern.zenodo,2025,article,TRIQS/ctint: Version 3.3.0-RC1,Zenodo,0,1,0,1,0
10.5281/zenodo.15599359,cern.zenodo,2025,article-journal,Résister à une vision étroite de l'intérêt public,Zenodo,0,1,0,0,1
10.5281/zenodo.15599360,cern.zenodo,2025,article-journal,Résister à une vision étroite de l'intérêt public,Zenodo,0,1,0,1,0
10.5281/zenodo.15601807,cern.zenodo,2025,dataset,Enablers and hindrances across grounds of vulnerability for advancing behavioural change through an inclusive green deal. ACCTING quantitative dataset,Zenodo,0,1,0,0,1
10.5281/zenodo.15601808,cern.zenodo,2025,dataset,Enablers and hindrances across grounds of vulnerability for advancing behavioural change through an inclusive green deal. ACCTING quantitative dataset,Zenodo,0,1,0,1,0
10.5281/zenodo.15601063,cern.zenodo,2025,dataset,Enablers and hindrances across inequality grounds for advancing behavioural change through an inclusive green deal. ACCTING quantitative dataset,Zenodo,0,1,1,1,0
10.5281/zenodo.15601062,cern.zenodo,2025,dataset,Enablers and hindrances across inequality grounds for advancing behavioural change through an inclusive green deal. ACCTING quantitative dataset,Zenodo,0,1,1,0,1
10.6084/m9.figshare.29299534,figshare.ars,2025,article-journal,"Additional file 1 of Psychiatrists’ experiences with the implementation of safewards and other quality improvement work: an explorative, qualitative interview study",figshare,0,1,0,1,0
10.6084/m9.figshare.29299534.v1,figshare.ars,2025,article-journal,"Additional file 1 of Psychiatrists’ experiences with the implementation of safewards and other quality improvement work: an explorative, qualitative interview study",figshare,0,1,0,1,0
10.6084/m9.figshare.c.7870930,figshare.ars,2025,article,"Psychiatrists’ experiences with the implementation of safewards and other quality improvement work: an explorative, qualitative interview study",figshare,0,1,0,1,0
10.6084/m9.figshare.c.7870930.v1,figshare.ars,2025,article,"Psychiatrists’ experiences with the implementation of safewards and other quality improvement work: an explorative, qualitative interview study",figshare,0,1,0,1,0
10.6084/m9.figshare.29368194,figshare.ars,2025,article-journal,Additional file 1 of The disease course in microscopic colitis may be influenced by hormonal factors,figshare,0,1,0,1,0
10.6084/m9.figshare.29368194.v1,figshare.ars,2025,article-journal,Additional file 1 of The disease course in microscopic colitis may be influenced by hormonal factors,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7885095,figshare.ars,2025,article,The disease course in microscopic colitis may be influenced by hormonal factors,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7885095.v1,figshare.ars,2025,article,The disease course in microscopic colitis may be influenced by hormonal factors,figshare,0,1,0,1,0
10.5878/efnj-xv18,snd.snd,2025,dataset,"Data to: Determination of polyoxymethylene (POM) water partition coefficients for DDT and its degradation products, with interlaboratory comparison of the passive sampling methodology and bioaccumulation in earthworm (Eisenia fetida)",Swedish Geotechnical Institute,0,1,0,1,0
